"date","geo_value","cases","deaths"
2022-07-23,"ar",8988,40
2022-07-23,"az",18135,66
2022-07-23,"ca",142240,305
2022-07-23,"co",11042,34
2022-07-23,"ct",5522,8
2022-07-23,"de",2353,13
2022-07-23,"fl",32531,436
2022-07-23,"ga",27231,112
2022-07-23,"hi",4329,13
2022-07-23,"ia",5391,41
2022-07-23,"id",3721,16
2022-07-23,"il",32268,75
2022-07-23,"in",14728,61
2022-07-23,"ks",7651,9
2022-07-23,"ky",17727,55
2022-07-23,"la",18230,42
2022-07-23,"ma",11525,59
2022-07-23,"md",11161,35
2022-07-23,"me",1378,1
2022-07-23,"mi",16371,149
2022-07-23,"mn",9500,37
2022-07-23,"mo",14428,55
2022-07-23,"ms",9979,35
2022-07-23,"mt",2314,12
2022-07-23,"nc",30130,40
2022-07-23,"nd",1844,5
2022-07-23,"ne",3599,0
2022-07-23,"nh",983,9
2022-07-23,"nj",26376,58
2022-07-23,"nm",6821,135
2022-07-23,"nv",7233,48
2022-07-23,"ny",52256,162
2022-07-23,"oh",26610,71
2022-07-23,"ok",11643,27
2022-07-23,"or",9011,112
2022-07-23,"pa",20240,98
2022-07-23,"ri",1864,5
2022-07-23,"sc",13918,77
2022-07-23,"sd",1485,2
2022-07-23,"tn",20157,95
2022-07-23,"tx",83996,153
2022-07-23,"ut",6870,15
2022-07-23,"va",21149,66
2022-07-23,"vt",569,1
2022-07-23,"wa",23861,127
2022-07-23,"wi",13307,25
2022-07-23,"wv",5890,19
2022-07-23,"wy",1292,5
2022-07-30,"ak",2422,0
2022-07-30,"al",16712,19
2022-07-30,"ar",8580,46
2022-07-30,"az",17249,70
2022-07-30,"ca",129285,284
2022-07-30,"co",9845,20
2022-07-30,"ct",6021,9
2022-07-30,"de",2422,3
2022-07-30,"fl",116921,467
2022-07-30,"ga",29524,117
2022-07-30,"hi",4075,23
2022-07-30,"ia",5932,23
2022-07-30,"id",3318,18
2022-07-30,"il",35371,70
2022-07-30,"in",15576,45
2022-07-30,"ks",7507,5
2022-07-30,"ky",20674,58
2022-07-30,"la",14123,55
2022-07-30,"ma",11075,49
2022-07-30,"md",11483,61
2022-07-30,"me",1496,2
2022-07-30,"mi",19595,137
2022-07-30,"mn",10056,51
2022-07-30,"mo",14335,59
2022-07-30,"ms",9092,45
2022-07-30,"mt",2259,6
2022-07-30,"nc",33932,48
2022-07-30,"nd",1901,5
2022-07-30,"ne",4120,3
2022-07-30,"nh",1858,9
2022-07-30,"nj",26008,49
2022-07-30,"nm",6637,55
2022-07-30,"nv",29452,32
2022-07-30,"ny",44379,173
2022-07-30,"oh",29876,87
2022-07-30,"ok",12381,36
2022-07-30,"or",8001,79
2022-07-30,"pa",22277,117
2022-07-30,"ri",1867,4
2022-07-30,"sc",17662,60
2022-07-30,"sd",1446,9
2022-07-30,"tn",18755,83
2022-07-30,"tx",72908,157
2022-07-30,"ut",5866,16
2022-07-30,"va",21350,51
2022-07-30,"vt",385,4
2022-07-30,"wa",10173,73
2022-07-30,"wi",14075,42
2022-07-30,"wv",6330,35
2022-07-30,"wy",1353,6
2022-08-06,"ak",3142,0
2022-08-06,"al",12047,83
2022-08-06,"ar",6767,44
2022-08-06,"az",15034,74
2022-08-06,"ca",111996,320
2022-08-06,"co",8013,22
2022-08-06,"ct",5449,36
2022-08-06,"de",2149,2
2022-08-06,"fl",22201,482
2022-08-06,"ga",27665,123
2022-08-06,"hi",3689,21
2022-08-06,"ia",5637,35
2022-08-06,"id",2900,18
2022-08-06,"il",30762,84
2022-08-06,"in",14888,78
2022-08-06,"ks",6751,0
2022-08-06,"ky",18178,62
2022-08-06,"la",11798,62
2022-08-06,"ma",10584,48
2022-08-06,"md",11005,38
2022-08-06,"me",1462,26
2022-08-06,"mi",20143,106
2022-08-06,"mn",10442,27
2022-08-06,"mo",12090,71
2022-08-06,"ms",8333,36
2022-08-06,"mt",2147,8
2022-08-06,"nc",33265,204
2022-08-06,"nd",1949,10
2022-08-06,"ne",3726,4
2022-08-06,"nh",1463,7
2022-08-06,"nj",22228,69
2022-08-06,"nm",5558,36
2022-08-06,"nv",4493,36
2022-08-06,"ny",49561,221
2022-08-06,"oh",27785,87
2022-08-06,"ok",11780,84
2022-08-06,"or",8439,110
2022-08-06,"pa",24748,97
2022-08-06,"ri",2078,2
2022-08-06,"sc",15956,16
2022-08-06,"sd",1545,7
2022-08-06,"tn",17666,89
2022-08-06,"tx",78209,200
2022-08-06,"ut",5150,28
2022-08-06,"va",20291,136
2022-08-06,"vt",496,0
2022-08-06,"wa",18645,121
2022-08-06,"wi",13171,24
2022-08-06,"wv",6168,28
2022-08-06,"wy",1291,0
2022-08-13,"ak",2197,21
2022-08-13,"al",13354,52
2022-08-13,"ar",6302,59
2022-08-13,"az",13501,59
2022-08-13,"ca",90024,302
2022-08-13,"co",6922,16
2022-08-13,"ct",4966,26
2022-08-13,"de",2072,10
2022-08-13,"fl",124717,512
2022-08-13,"ga",24937,146
2022-08-13,"hi",3189,14
2022-08-13,"ia",5648,33
2022-08-13,"id",2446,7
2022-08-13,"il",26462,142
2022-08-13,"in",15574,78
2022-08-13,"ks",6611,0
2022-08-13,"ky",17669,76
2022-08-13,"la",10801,66
2022-08-13,"ma",9882,61
2022-08-13,"md",10930,48
2022-08-13,"me",1462,0
2022-08-13,"mi",16095,137
2022-08-13,"mn",10240,42
2022-08-13,"mo",11928,92
2022-08-13,"ms",8826,36
2022-08-13,"mt",1861,0
2022-08-13,"nc",31230,37
2022-08-13,"nd",1751,7
2022-08-13,"ne",2907,24
2022-08-13,"nh",1373,6
2022-08-13,"nj",19941,67
2022-08-13,"nm",4823,30
2022-08-13,"nv",3495,40
2022-08-13,"ny",40127,203
2022-08-13,"oh",26016,99
2022-08-13,"ok",11538,36
2022-08-13,"or",6142,56
2022-08-13,"pa",20626,113
2022-08-13,"ri",782,0
2022-08-13,"sc",15987,7
2022-08-13,"sd",1329,10
2022-08-13,"tn",18166,107
2022-08-13,"tx",75894,209
2022-08-13,"ut",4688,12
2022-08-13,"va",18867,91
2022-08-13,"vt",634,6
2022-08-13,"wa",11982,99
2022-08-13,"wi",12259,34
2022-08-13,"wv",6151,19
2022-08-13,"wy",1151,9
2022-08-20,"ak",1802,0
2022-08-20,"al",14121,15
2022-08-20,"ar",6055,39
2022-08-20,"az",12244,81
2022-08-20,"ca",77421,322
2022-08-20,"co",5057,6
2022-08-20,"ct",4261,16
2022-08-20,"de",1983,3
2022-08-20,"fl",0,458
2022-08-20,"ga",25766,153
2022-08-20,"hi",2696,13
2022-08-20,"ia",4743,32
2022-08-20,"id",2092,30
2022-08-20,"il",25084,72
2022-08-20,"in",14200,77
2022-08-20,"ks",5390,12
2022-08-20,"ky",15020,62
2022-08-20,"la",10552,78
2022-08-20,"ma",9069,57
2022-08-20,"md",8977,48
2022-08-20,"me",1482,6
2022-08-20,"mi",23097,103
2022-08-20,"mn",9948,31
2022-08-20,"mo",10403,49
2022-08-20,"ms",8597,38
2022-08-20,"mt",1848,9
2022-08-20,"nc",27339,36
2022-08-20,"nd",1493,3
2022-08-20,"ne",2680,51
2022-08-20,"nh",1326,7
2022-08-20,"nj",16809,54
2022-08-20,"nm",4068,35
2022-08-20,"nv",2616,56
2022-08-20,"ny",34424,157
2022-08-20,"oh",24067,99
2022-08-20,"ok",9219,147
2022-08-20,"or",5757,75
2022-08-20,"pa",24281,140
2022-08-20,"ri",1672,4
2022-08-20,"sc",13640,12
2022-08-20,"sd",1372,6
2022-08-20,"tn",28030,95
2022-08-20,"tx",58928,224
2022-08-20,"ut",3539,13
2022-08-20,"va",17183,104
2022-08-20,"vt",447,3
2022-08-20,"wa",10073,96
2022-08-20,"wi",11283,28
2022-08-20,"wv",5428,31
2022-08-20,"wy",1014,6
2022-08-27,"ak",2163,8
2022-08-27,"al",15672,7
2022-08-27,"ar",6477,44
2022-08-27,"az",8505,65
2022-08-27,"ca",76033,367
2022-08-27,"co",4591,29
2022-08-27,"ct",4351,17
2022-08-27,"de",1552,3
2022-08-27,"fl",87082,556
2022-08-27,"ga",23423,160
2022-08-27,"hi",2219,13
2022-08-27,"ia",4938,25
2022-08-27,"id",1967,17
2022-08-27,"il",24297,104
2022-08-27,"in",13962,72
2022-08-27,"ks",5073,11
2022-08-27,"ky",14742,77
2022-08-27,"la",11634,66
2022-08-27,"ma",8796,48
2022-08-27,"md",7998,44
2022-08-27,"me",1703,9
2022-08-27,"mi",19311,135
2022-08-27,"mn",9625,36
2022-08-27,"mo",8598,95
2022-08-27,"ms",4017,8
2022-08-27,"mt",1714,14
2022-08-27,"nc",23959,83
2022-08-27,"nd",1370,17
2022-08-27,"ne",2818,10
2022-08-27,"nh",1026,10
2022-08-27,"nj",15598,73
2022-08-27,"nm",3714,52
2022-08-27,"nv",2547,22
2022-08-27,"ny",32288,162
2022-08-27,"oh",23436,99
2022-08-27,"ok",9895,125
2022-08-27,"or",4719,41
2022-08-27,"pa",17390,82
2022-08-27,"ri",1707,7
2022-08-27,"sc",10272,18
2022-08-27,"sd",1489,5
2022-08-27,"tn",22432,109
2022-08-27,"tx",53856,188
2022-08-27,"ut",3143,15
2022-08-27,"va",17422,107
2022-08-27,"vt",543,5
2022-08-27,"wa",7772,85
2022-08-27,"wi",11662,34
2022-08-27,"wv",5681,34
2022-08-27,"wy",726,6
2022-09-03,"ak",1404,0
2022-09-03,"al",14695,112
2022-09-03,"ar",6849,28
2022-09-03,"az",8661,67
2022-09-03,"ca",61567,162
2022-09-03,"co",7686,26
2022-09-03,"ct",4399,72
2022-09-03,"de",1399,28
2022-09-03,"fl",180,454
2022-09-03,"ga",17923,140
2022-09-03,"hi",1777,12
2022-09-03,"ia",4909,33
2022-09-03,"id",1936,11
2022-09-03,"il",26127,86
2022-09-03,"in",12195,72
2022-09-03,"ks",5747,61
2022-09-03,"ky",13876,77
2022-09-03,"la",11074,34
2022-09-03,"ma",8742,73
2022-09-03,"md",7221,48
2022-09-03,"me",1505,5
2022-09-03,"mi",18506,129
2022-09-03,"mn",8394,42
2022-09-03,"mo",9821,74
2022-09-03,"ms",8144,28
2022-09-03,"mt",1392,0
2022-09-03,"nc",21899,492
2022-09-03,"nd",1203,2
2022-09-03,"ne",2936,0
2022-09-03,"nh",1332,5
2022-09-03,"nj",13698,54
2022-09-03,"nm",2942,70
2022-09-03,"nv",2188,25
2022-09-03,"ny",29483,168
2022-09-03,"oh",25280,90
2022-09-03,"ok",10649,76
2022-09-03,"or",4231,44
2022-09-03,"pa",18264,120
2022-09-03,"ri",1997,2
2022-09-03,"sc",13261,18
2022-09-03,"sd",1237,9
2022-09-03,"tn",16127,94
2022-09-03,"tx",57902,184
2022-09-03,"ut",2947,13
2022-09-03,"va",16908,107
2022-09-03,"vt",539,0
2022-09-03,"wa",8791,61
2022-09-03,"wi",9334,49
2022-09-03,"wv",6236,26
2022-09-03,"wy",615,4
2022-09-10,"ak",1078,0
2022-09-10,"al",9880,79
2022-09-10,"ar",5459,28
2022-09-10,"az",3666,48
2022-09-10,"ca",44188,338
2022-09-10,"co",4730,30
2022-09-10,"ct",3716,30
2022-09-10,"de",1197,10
2022-09-10,"fl",65964,381
2022-09-10,"ga",12689,103
2022-09-10,"hi",1215,11
2022-09-10,"ia",4201,28
2022-09-10,"id",1561,13
2022-09-10,"il",19933,75
2022-09-10,"in",8772,66
2022-09-10,"ks",4562,10
2022-09-10,"ky",10326,66
2022-09-10,"la",9360,46
2022-09-10,"ma",7339,73
2022-09-10,"md",6287,48
2022-09-10,"me",1270,38
2022-09-10,"mi",15627,83
2022-09-10,"mn",6440,38
2022-09-10,"mo",9226,46
2022-09-10,"ms",5825,27
2022-09-10,"mt",1148,7
2022-09-10,"nc",20480,30
2022-09-10,"nd",1105,6
2022-09-10,"ne",2121,33
2022-09-10,"nh",1188,9
2022-09-10,"nj",13188,40
2022-09-10,"nm",1750,14
2022-09-10,"nv",1687,17
2022-09-10,"ny",24066,131
2022-09-10,"oh",21731,85
2022-09-10,"ok",8056,39
2022-09-10,"or",3728,44
2022-09-10,"pa",16909,115
2022-09-10,"ri",1540,7
2022-09-10,"sc",13359,36
2022-09-10,"sd",917,9
2022-09-10,"tn",11049,17
2022-09-10,"tx",41854,134
2022-09-10,"ut",2370,8
2022-09-10,"va",13195,124
2022-09-10,"vt",432,8
2022-09-10,"wa",6353,56
2022-09-10,"wi",7835,29
2022-09-10,"wv",5670,28
2022-09-10,"wy",462,3
2022-09-17,"ak",1175,26
2022-09-17,"al",7954,83
2022-09-17,"ar",4650,32
2022-09-17,"az",6119,82
2022-09-17,"ca",33211,231
2022-09-17,"co",6034,33
2022-09-17,"ct",6903,32
2022-09-17,"de",1379,6
2022-09-17,"fl",1709,374
2022-09-17,"ga",9683,150
2022-09-17,"hi",1343,10
2022-09-17,"ia",3998,26
2022-09-17,"id",1507,25
2022-09-17,"il",17584,91
2022-09-17,"in",6026,56
2022-09-17,"ks",4169,43
2022-09-17,"ky",9163,78
2022-09-17,"la",5618,54
2022-09-17,"ma",9004,52
2022-09-17,"md",6912,54
2022-09-17,"me",1686,15
2022-09-17,"mi",18242,194
2022-09-17,"mn",6346,49
2022-09-17,"mo",9412,44
2022-09-17,"ms",3619,32
2022-09-17,"mt",1314,3
2022-09-17,"nc",21189,49
2022-09-17,"nd",1027,10
2022-09-17,"ne",1772,2
2022-09-17,"nh",1198,11
2022-09-17,"nj",14015,45
2022-09-17,"nm",1702,32
2022-09-17,"nv",0,0
2022-09-17,"ny",32781,191
2022-09-17,"oh",20552,78
2022-09-17,"ok",7122,39
2022-09-17,"or",2595,21
2022-09-17,"pa",18183,139
2022-09-17,"ri",1564,9
2022-09-17,"sc",9106,17
2022-09-17,"sd",1133,12
2022-09-17,"tn",8564,94
2022-09-17,"tx",36778,138
2022-09-17,"ut",2487,12
2022-09-17,"va",11600,92
2022-09-17,"vt",542,0
2022-09-17,"wa",7234,77
2022-09-17,"wi",8635,70
2022-09-17,"wv",4603,42
2022-09-17,"wy",456,4
2022-09-24,"ak",744,0
2022-09-24,"al",5770,73
2022-09-24,"ar",3468,87
2022-09-24,"az",3999,82
2022-09-24,"ca",33561,246
2022-09-24,"co",4407,32
2022-09-24,"ct",4774,12
2022-09-24,"de",1498,15
2022-09-24,"fl",40419,357
2022-09-24,"ga",7353,146
2022-09-24,"hi",1132,14
2022-09-24,"ia",2821,57
2022-09-24,"id",1522,10
2022-09-24,"il",17373,88
2022-09-24,"in",4977,65
2022-09-24,"ks",2780,7
2022-09-24,"ky",7950,59
2022-09-24,"la",3992,32
2022-09-24,"ma",10267,58
2022-09-24,"md",6012,50
2022-09-24,"me",1676,7
2022-09-24,"mi",16707,146
2022-09-24,"mn",6678,55
2022-09-24,"mo",7422,29
2022-09-24,"ms",3103,26
2022-09-24,"mt",1429,6
2022-09-24,"nc",20284,44
2022-09-24,"nd",1016,0
2022-09-24,"ne",1424,17
2022-09-24,"nh",1689,10
2022-09-24,"nj",17507,47
2022-09-24,"nm",1580,37
2022-09-24,"nv",3286,58
2022-09-24,"ny",34788,144
2022-09-24,"oh",14536,88
2022-09-24,"ok",4868,54
2022-09-24,"or",4544,28
2022-09-24,"pa",18304,128
2022-09-24,"ri",1824,6
2022-09-24,"sc",6693,15
2022-09-24,"sd",938,3
2022-09-24,"tn",7199,128
2022-09-24,"tx",24977,151
2022-09-24,"ut",1919,10
2022-09-24,"va",10080,90
2022-09-24,"vt",558,4
2022-09-24,"wa",7502,75
2022-09-24,"wi",8092,30
2022-09-24,"wv",3193,18
2022-09-24,"wy",510,3
2022-10-01,"ak",610,0
2022-10-01,"al",4231,27
2022-10-01,"ar",2310,101
2022-10-01,"az",3402,44
2022-10-01,"ca",32673,166
2022-10-01,"co",4935,44
2022-10-01,"ct",4770,22
2022-10-01,"de",1443,10
2022-10-01,"fl",0,277
2022-10-01,"ga",5046,110
2022-10-01,"hi",12755,7
2022-10-01,"ia",2042,26
2022-10-01,"id",1280,10
2022-10-01,"il",10945,74
2022-10-01,"in",2665,38
2022-10-01,"ks",2628,476
2022-10-01,"ky",9980,59
2022-10-01,"la",2795,57
2022-10-01,"ma",10340,60
2022-10-01,"md",5285,48
2022-10-01,"me",1810,9
2022-10-01,"mi",14493,159
2022-10-01,"mn",6120,38
2022-10-01,"mo",5653,67
2022-10-01,"ms",1869,33
2022-10-01,"mt",1279,2
2022-10-01,"nc",16091,67
2022-10-01,"nd",955,0
2022-10-01,"ne",1224,35
2022-10-01,"nh",1455,13
2022-10-01,"nj",15145,35
2022-10-01,"nm",1505,15
2022-10-01,"nv",520,26
2022-10-01,"ny",31930,182
2022-10-01,"oh",12101,77
2022-10-01,"ok",3701,54
2022-10-01,"or",4269,41
2022-10-01,"pa",15205,115
2022-10-01,"ri",1898,2
2022-10-01,"sc",4635,34
2022-10-01,"sd",697,4
2022-10-01,"tn",6029,114
2022-10-01,"tx",21971,119
2022-10-01,"ut",1881,10
2022-10-01,"va",7098,80
2022-10-01,"vt",603,0
2022-10-01,"wa",7882,65
2022-10-01,"wi",6656,43
2022-10-01,"wv",2321,34
2022-10-01,"wy",472,3
2022-10-08,"ak",663,29
2022-10-08,"al",3589,51
2022-10-08,"ar",2084,120
2022-10-08,"az",3675,36
2022-10-08,"ca",29664,255
2022-10-08,"co",4130,17
2022-10-08,"ct",4070,20
2022-10-08,"de",1091,1
2022-10-08,"fl",22592,245
2022-10-08,"ga",4360,93
2022-10-08,"hi",1273,8
2022-10-08,"ia",1848,20
2022-10-08,"id",1134,11
2022-10-08,"il",11447,79
2022-10-08,"in",3652,40
2022-10-08,"ks",1690,18
2022-10-08,"ky",9337,81
2022-10-08,"la",2059,36
2022-10-08,"ma",9942,65
2022-10-08,"md",4633,24
2022-10-08,"me",1931,29
2022-10-08,"mi",12745,145
2022-10-08,"mn",5968,44
2022-10-08,"mo",5186,31
2022-10-08,"ms",1614,16
2022-10-08,"mt",1099,35
2022-10-08,"nc",11971,327
2022-10-08,"nd",971,11
2022-10-08,"ne",1028,9
2022-10-08,"nh",1576,4
2022-10-08,"nj",13966,39
2022-10-08,"nm",1623,28
2022-10-08,"nv",1283,15
2022-10-08,"ny",29443,158
2022-10-08,"oh",9997,67
2022-10-08,"ok",2888,59
2022-10-08,"or",4237,29
2022-10-08,"pa",12431,110
2022-10-08,"ri",1781,5
2022-10-08,"sc",4207,25
2022-10-08,"sd",821,12
2022-10-08,"tn",5541,84
2022-10-08,"tx",14208,101
2022-10-08,"ut",1731,7
2022-10-08,"va",8522,108
2022-10-08,"vt",606,9
2022-10-08,"wa",6361,58
2022-10-08,"wi",7114,40
2022-10-08,"wv",1903,34
2022-10-08,"wy",437,5
2022-10-15,"ak",533,0
2022-10-15,"al",3015,32
2022-10-15,"ar",1822,70
2022-10-15,"az",2400,49
2022-10-15,"ca",23831,220
2022-10-15,"co",4313,32
2022-10-15,"ct",3663,25
2022-10-15,"de",1189,24
2022-10-15,"fl",0,249
2022-10-15,"ga",3622,74
2022-10-15,"hi",1047,5
2022-10-15,"ia",1688,28
2022-10-15,"id",1075,11
2022-10-15,"il",10416,66
2022-10-15,"in",4377,68
2022-10-15,"ks",2878,17
2022-10-15,"ky",8585,77
2022-10-15,"la",1959,34
2022-10-15,"ma",8964,70
2022-10-15,"md",4148,46
2022-10-15,"me",1859,14
2022-10-15,"mi",12462,152
2022-10-15,"mn",5386,43
2022-10-15,"mo",4370,71
2022-10-15,"ms",1359,17
2022-10-15,"mt",0,0
2022-10-15,"nc",10021,33
2022-10-15,"nd",786,8
2022-10-15,"ne",895,1
2022-10-15,"nh",1458,6
2022-10-15,"nj",12114,33
2022-10-15,"nm",1864,6
2022-10-15,"nv",1130,15
2022-10-15,"ny",27542,191
2022-10-15,"oh",8535,65
2022-10-15,"ok",2819,34
2022-10-15,"or",3306,32
2022-10-15,"pa",13256,119
2022-10-15,"ri",1632,7
2022-10-15,"sc",3153,78
2022-10-15,"sd",615,13
2022-10-15,"tn",5101,58
2022-10-15,"tx",13546,56
2022-10-15,"ut",1504,6
2022-10-15,"va",7047,75
2022-10-15,"vt",634,4
2022-10-15,"wa",5087,53
2022-10-15,"wi",7083,49
2022-10-15,"wv",1647,20
2022-10-15,"wy",470,5
2022-10-22,"ak",346,0
2022-10-22,"al",2566,28
2022-10-22,"ar",2020,54
2022-10-22,"az",5438,59
2022-10-22,"ca",22062,255
2022-10-22,"co",4738,22
2022-10-22,"ct",3511,14
2022-10-22,"de",1026,0
2022-10-22,"fl",20055,266
2022-10-22,"ga",3919,104
2022-10-22,"hi",2211,3
2022-10-22,"ia",1378,27
2022-10-22,"id",726,5
2022-10-22,"il",11955,56
2022-10-22,"in",3080,47
2022-10-22,"ks",1905,11
2022-10-22,"ky",2693,63
2022-10-22,"la",558,2
2022-10-22,"ma",8377,82
2022-10-22,"md",4466,37
2022-10-22,"me",1923,10
2022-10-22,"mi",12330,173
2022-10-22,"mn",4765,48
2022-10-22,"mo",4450,54
2022-10-22,"ms",1269,20
2022-10-22,"mt",1979,14
2022-10-22,"nc",0,0
2022-10-22,"nd",772,4
2022-10-22,"ne",956,7
2022-10-22,"nh",2047,16
2022-10-22,"nj",12281,38
2022-10-22,"nm",2249,19
2022-10-22,"nv",1555,13
2022-10-22,"ny",31489,408
2022-10-22,"oh",11097,73
2022-10-22,"ok",2050,49
2022-10-22,"or",3563,23
2022-10-22,"pa",11399,140
2022-10-22,"ri",1762,5
2022-10-22,"sc",3166,59
2022-10-22,"sd",608,3
2022-10-22,"tn",5474,60
2022-10-22,"tx",11590,90
2022-10-22,"ut",1702,13
2022-10-22,"va",7142,76
2022-10-22,"vt",663,2
2022-10-22,"wa",4826,66
2022-10-22,"wi",7181,46
2022-10-22,"wv",1722,17
2022-10-22,"wy",397,2
2022-10-29,"ak",371,19
2022-10-29,"al",2982,25
2022-10-29,"ar",1761,63
2022-10-29,"az",4813,34
2022-10-29,"ca",24650,202
2022-10-29,"co",4333,28
2022-10-29,"ct",3777,39
2022-10-29,"de",971,11
2022-10-29,"fl",0,0
2022-10-29,"ga",3362,74
2022-10-29,"hi",1327,2
2022-10-29,"ia",1915,25
2022-10-29,"id",1041,13
2022-10-29,"il",13640,83
2022-10-29,"in",4463,37
2022-10-29,"ks",2099,6
2022-10-29,"ky",7117,36
2022-10-29,"la",1567,30
2022-10-29,"ma",8413,100
2022-10-29,"md",4461,44
2022-10-29,"me",1480,13
2022-10-29,"mi",12115,158
2022-10-29,"mn",5132,39
2022-10-29,"mo",1595,7
2022-10-29,"ms",1358,3
2022-10-29,"mt",752,4
2022-10-29,"nc",16582,68
2022-10-29,"nd",846,0
2022-10-29,"ne",0,0
2022-10-29,"nh",1433,14
2022-10-29,"nj",13696,44
2022-10-29,"nm",2784,22
2022-10-29,"nv",1660,11
2022-10-29,"ny",29217,597
2022-10-29,"oh",11663,74
2022-10-29,"ok",2797,52
2022-10-29,"or",2306,35
2022-10-29,"pa",13227,123
2022-10-29,"ri",1406,10
2022-10-29,"sc",3093,51
2022-10-29,"sd",706,10
2022-10-29,"tn",7157,48
2022-10-29,"tx",11688,81
2022-10-29,"ut",2119,9
2022-10-29,"va",7537,81
2022-10-29,"vt",549,6
2022-10-29,"wa",2618,34
2022-10-29,"wi",7463,62
2022-10-29,"wv",1536,27
2022-10-29,"wy",412,2
2022-11-05,"ak",363,0
2022-11-05,"al",0,0
2022-11-05,"ar",1708,31
2022-11-05,"az",5129,25
2022-11-05,"ca",24542,113
2022-11-05,"co",6845,34
2022-11-05,"ct",2647,15
2022-11-05,"de",923,0
2022-11-05,"fl",23157,365
2022-11-05,"ga",4069,70
2022-11-05,"hi",1017,7
2022-11-05,"ia",1827,30
2022-11-05,"id",1035,9
2022-11-05,"il",14227,76
2022-11-05,"in",5143,50
2022-11-05,"ks",2392,13
2022-11-05,"ky",5842,61
2022-11-05,"la",1946,25
2022-11-05,"ma",6200,83
2022-11-05,"md",4835,42
2022-11-05,"me",1325,31
2022-11-05,"mi",11612,156
2022-11-05,"mn",5038,48
2022-11-05,"mo",6656,21
2022-11-05,"ms",1336,24
2022-11-05,"mt",860,4
2022-11-05,"nc",8735,281
2022-11-05,"nd",1013,0
2022-11-05,"ne",1758,12
2022-11-05,"nh",1132,24
2022-11-05,"nj",10475,27
2022-11-05,"nm",3501,22
2022-11-05,"nv",1740,15
2022-11-05,"ny",30701,105
2022-11-05,"oh",12262,66
2022-11-05,"ok",2894,38
2022-11-05,"or",2505,46
2022-11-05,"pa",13038,135
2022-11-05,"ri",1306,9
2022-11-05,"sc",3467,55
2022-11-05,"sd",817,6
2022-11-05,"tn",7247,74
2022-11-05,"tx",11519,64
2022-11-05,"ut",2410,9
2022-11-05,"va",7324,33
2022-11-05,"vt",514,14
2022-11-05,"wa",4242,47
2022-11-05,"wi",7131,32
2022-11-05,"wv",1990,20
2022-11-05,"wy",422,6
2022-11-12,"ak",0,0
2022-11-12,"al",6042,50
2022-11-12,"ar",2352,6
2022-11-12,"az",7360,40
2022-11-12,"ca",26499,103
2022-11-12,"co",7467,33
2022-11-12,"ct",3184,59
2022-11-12,"de",771,1
2022-11-12,"fl",0,0
2022-11-12,"ga",4702,107
2022-11-12,"hi",1288,5
2022-11-12,"ia",1863,22
2022-11-12,"id",1221,12
2022-11-12,"il",11020,51
2022-11-12,"in",5311,63
2022-11-12,"ks",2707,6
2022-11-12,"ky",4834,41
2022-11-12,"la",2321,24
2022-11-12,"ma",6400,103
2022-11-12,"md",3983,21
2022-11-12,"me",930,33
2022-11-12,"mi",9831,167
2022-11-12,"mn",5200,58
2022-11-12,"mo",4859,56
2022-11-12,"ms",1369,13
2022-11-12,"mt",0,0
2022-11-12,"nc",9365,30
2022-11-12,"nd",811,0
2022-11-12,"ne",1735,44
2022-11-12,"nh",1020,14
2022-11-12,"nj",11724,55
2022-11-12,"nm",3816,13
2022-11-12,"nv",2773,10
2022-11-12,"ny",28952,138
2022-11-12,"oh",10865,75
2022-11-12,"ok",3389,30
2022-11-12,"or",3116,17
2022-11-12,"pa",12208,154
2022-11-12,"ri",1305,20
2022-11-12,"sc",4173,27
2022-11-12,"sd",861,13
2022-11-12,"tn",6563,38
2022-11-12,"tx",8965,33
2022-11-12,"ut",3381,11
2022-11-12,"va",6962,10
2022-11-12,"vt",429,9
2022-11-12,"wa",4591,56
2022-11-12,"wi",6689,30
2022-11-12,"wv",1319,4
2022-11-12,"wy",500,3
2022-11-19,"ak",382,23
2022-11-19,"al",1898,9
2022-11-19,"ar",1728,10
2022-11-19,"az",10775,34
2022-11-19,"ca",41371,184
2022-11-19,"co",8373,44
2022-11-19,"ct",2839,22
2022-11-19,"de",871,15
2022-11-19,"fl",23486,334
2022-11-19,"ga",3795,112
2022-11-19,"hi",1049,6
2022-11-19,"ia",1980,24
2022-11-19,"id",1241,9
2022-11-19,"il",15583,89
2022-11-19,"in",5478,66
2022-11-19,"ks",2590,26
2022-11-19,"ky",5213,47
2022-11-19,"la",1873,17
2022-11-19,"ma",5215,94
2022-11-19,"md",4800,46
2022-11-19,"me",854,6
2022-11-19,"mi",12772,123
2022-11-19,"mn",5115,51
2022-11-19,"mo",4689,19
2022-11-19,"ms",1044,12
2022-11-19,"mt",1714,10
2022-11-19,"nc",6795,41
2022-11-19,"nd",825,0
2022-11-19,"ne",1996,16
2022-11-19,"nh",879,16
2022-11-19,"nj",10796,58
2022-11-19,"nm",5207,18
2022-11-19,"nv",2064,20
2022-11-19,"ny",31566,205
2022-11-19,"oh",10170,97
2022-11-19,"ok",3226,33
2022-11-19,"or",3355,44
2022-11-19,"pa",9953,132
2022-11-19,"ri",1125,6
2022-11-19,"sc",2954,19
2022-11-19,"sd",940,10
2022-11-19,"tn",5841,59
2022-11-19,"tx",18175,83
2022-11-19,"ut",2787,13
